id;orgao;objeto_licitacao;percentual;confianca;total_itens;itens_compativeis;principais_matches
424986000001712026449;ESTADO DO RIO DE JANEIRO;O presente Termo de Referência tem por objetivo apontar os fundamentos da contratação proposta e sua viabilidade para aquisição de medicamentos, com a finalidade de atender às unidades de saúde sob ge;57.09;MEDIA;5;5;CLOR.DE SODIO 0,9% 10 ML CX/20... (52%)|DEXAMETASONA 2 MG AMP.1ML CX/1... (52%)|DEXCLORFENIRAMINA 0,4MG FR 120... (52%)|DEXCLORFENIRAMINA 0,4MG FR 120... (52%)|GLICOSE 25 %  10 ML CX C/200... (52%)
1068706500010020267;FUNDO MUNICIPAL DE SAUDE;[Portal de Compras Públicas] - Aquisição parcelada de Medicamentos Controlados, por período de 12 (doze) meses, visando atender ao Fundo Municipal de Saúde/PE;82.59;ALTA;43;43;ACIDO VALPROICO 250 MG CX/25 C... (52%)|ACIDO VALPROICO 250 MG CX/25 C... (52%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (82%)|AMITRIPTILINA 25 MG CX/200 CPR... (52%)|BIPERIDENO 2MG CX.C/200 COMP C... (52%)
424986000001712026458;ESTADO DO RIO DE JANEIRO;MEDICAMENTOS DA GRADE GERAL - SANEANTES E COSMÉTICOS;51.9;MEDIA;6;2;CLOREXIDINA 0,12% ANTISSEPT BU... (52%)|VASELINA SOLIDA 500G... (52%)
424986000001712026457;ESTADO DO RIO DE JANEIRO;MEDICAMENTOS DA GRADE ESPECÍFICA - CONTRASTES;0.0;INCOMPATIVEL;6;0;
424986000001712026456;ESTADO DO RIO DE JANEIRO;SOLICITA AQUISIÇÃO DE MEDICAMENTOS INDUSTRIALIZADOS, CONFORME CI FS/GERITI Nº 052/2025.;56.15;MEDIA;11;9;CLOR.DE SODIO 0,9% 10 ML CX/20... (52%)|GLICOSE 25 %  10 ML CX C/200... (52%)|HIDRALAZINA 20 MG/ML 1ML C/50 ... (52%)|METILPREDNISOLONA 125 MG 2ML C... (52%)|METOPROLOL 1MG/ML C/5 AMP 5ML... (52%)
01367770000130202613;FUNDACAO UNIVERSIDADE DO ESTADO DE MATO GROSSO;Registro de preços para futura e eventual aquisição de Material de Consumo - Materiais de uso hospitalar, ambulatorial e laboratorial destinados à aulas práticas dos cursos de Enfermagem, Medicina, Ed;53.12;MEDIA;41;19;CLOREXIDINA 2% AQUOSA 30ML... (52%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)
44660272000193202629;MUNICIPIO DE CORDEIROPOLIS;Medicamentos para composição da RENAME (Relação Nacional de Medicamentos Essenciais), REMUME (Relação Municipal de Medicamentos).;86.31;ALTA;53;48;ITRACONAZOL 100MG C/250 CAPS T... (79%)|METRONIDAZOL 0,5% INJ C/60 BOL... (82%)|ALOPURINOL 300MG CX/500 CPR (G... (79%)|ANLODIPINO 10MG C/30 CPR (G)... (82%)|AMIODARONA  50MG/ML 3ML C/100 ... (79%)
1144728400018520263;FUNDO MUNICIPAL DE SAUDE;Registro de preços, na modalidade PREGÃO, na forma ELETRÔNICA, com critério de julgamento menor preço por item, objetivando a Registro de Preços para futuro fornecimento parcelado de materiais e equip;51.9;MEDIA;69;3;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
1613730900016820264;MUNICIPIO DE UBAITABA;Contratação de empresa especializada para aquisição de medicamentos controlados e farmácia básica para atendimento das demandas da Secretaria de Saúde do município de Ubaitaba;83.93;ALTA;194;179;ACIDO VALPROICO 250 MG CX/25 C... (82%)|ACIDO VALPROICO 250 MG CX/25 C... (82%)|AMITRIPTILINA 25 MG CX/200 CPR... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (50%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (50%)
0623500600012420263;MUNICIPIO DE CEDRAL;Registro de Preço para aquisição de medicamentos, correlatos e equipamentos destinados a atender às necessidades da Secretaria Municipal de Saúde do Município de Cedral/MA;79.15;ALTA;385;244;AAS 100 MG INF C/500 CPR... (52%)|AAS 100 MG INF C/500 CPR... (52%)|DICLOF. POTASSIO 50 MG CPR (G)... (81%)|DICLOF.SODIO 50 MG CX C/20... (75%)|DICLOF. POTASSIO 50 MG CPR (G)... (81%)
08742264000122202611;MUNICIPIO DE QUEIMADAS;[Portal de Compras Públicas] - AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E SIMILARES, PARA A DISTRIBUIÇÃO À POPULAÇÃO CARENTE DO MUNICÍPIO, ATRAVÉS DA DIRETORIA MUNICIPAL DE SAÚDE CONFORME RECEITA MÉDICA, CONS;0.0;INCOMPATIVEL;3;0;
076058500001622025352;MUNICIPIO DE MARACANAU;Registro de Preços visando futuras e eventuais aquisições de materiais de consumo e equipamentos médico-hospitalares, de interesse da Secretaria de Saúde/Fundo Municipal de Saúde/Administração Central;0.0;INCOMPATIVEL;60;0;
424986000001712026468;ESTADO DO RIO DE JANEIRO;Contratação de empresa especializada para prestação de serviço de locação de containers refrigerados, destinados a atender às demandas de estoque de medicamentos, kits de sorologia e materiais biológi;0.0;INCOMPATIVEL;1;0;
27165554000103202645;MUNICIPIO DE VILA VELHA;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS, PARA ATENDIMENTO DA SECRETARIA MUNICIPAL DE SAÚDE.;66.86;MEDIA;8;5;CLOR.DE SODIO 0,9% 10 ML CX/20... (82%)|SULFATO MAGNESIO 10 % 10ML CX.... (50%)|VANCOMICINA 500MG PÓ INJ IV C/... (52%)|OLEO MINERAL 100% LIQ.100ML C/... (52%)|OXITOCINA 5 UI/ML 1 ML  CX/50 ... (78%)
11361243000171202611;MUNICIPIO DE SALGUEIRO;Registro de Preços para futura e eventual aquisição de materiais, equipamentos e materiais de escritório para apoio administrativo (incluindo instalação e montagem, quando for o caso), para estruturaç;0.0;INCOMPATIVEL;63;0;
09012493000154202629;MUNICIPIO DE CABEDELO;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS PARA CURATIVOS ESPECIAIS E COBERTURAS BIOLÓGICAS, DESTINADOS AO ATENDIMENTO DE PACIENTES DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO;51.86;MEDIA;89;5;ALCOOL 70% 100 ML ALMOTOLIA... (52%)|COBERTURA DE GAZE PARAFINADA 1... (52%)|CURATIVO ABSORV.EST.6 X 7 CM C... (52%)|ALCOOL 70% 100 ML ALMOTOLIA... (52%)|CURATIVO ABSORV.EST.6 X 7 CM C... (52%)
424986000001712026475;ESTADO DO RIO DE JANEIRO;Requisição de Medicamentos da Grade Geral - Medicamentos Diversos.;57.35;MEDIA;9;7;IBUPROFENO 100MG/ML GTS 20ML (... (52%)|ISOSSORBIDA 10MG/ML C/50 AMP 1... (52%)|LOSARTANA POTASSICA 50 MG (G) ... (52%)|NEOMICINA+BACITRACINA 10G BIS... (61%)|NISTATINA 100.000UI 50ML C/50 ... (52%)
08365850000103202631;MUNICIPIO DE SAO JOSE DE MIPIBU;Contratação de Pessoa Jurídica para aquisição de Insulinas, destinadas ao abastecimento das Unidades Básicas de Saúde - UBS e da Unidade de Pronto Atendimento Geraldo de Souza – UPA-24hs, da Secretári;0.0;INCOMPATIVEL;5;0;
1138487400010620264;FUNDO MUNICIPAL DE SAUDE;[LICITANET] - Registro de preços para futura e eventual aquisição de MEDICAMENTOS BÁSICOS RENAME (sem exigência de controle especial – grupo 1), objetivando atender as demandas oriundas da Secretaria ;80.44;ALTA;82;78;TEMOZOLAMIDA 20MG C/5 CPR... (71%)|ACICLOVIR 200 MG CX/30 CPR (G)... (72%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACIDO PERACETICO 0,2% 5L... (51%)|ACIDO PERACETICO 0,2% 5L... (51%)
11286382000188202611;MUNICIPIO DE ITAIBA;[Portal de Compras Públicas] - Aquisição de equipamentos de refrigeração do tipo Câmaras Frias de 120L para armazenamento e conservação de imunobiológicos, atendendo assim, a necessidade do PNI, perte;0.0;INCOMPATIVEL;2;0;
46634291000170202628;MUNICIPIO DE ITAPETININGA;EDITAL DE ABERTURA DE ATA DE REGISTRO DE PREÇO PARA AQUISIÇÃO DE INSUMOS DE GLICEMIA PA-RA ATENDIMENTO DOS PACIENTES DA REDE BÁSICA DE SAÚDE DO MUNICIPIO DE ITAPETININGA/SP – SECRETARIA MUNICIPAL DE S;56.05;MEDIA;5;4;SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)
45126851000113202610;MUNICIPIO DE ITAJOBI;REGISTRO DE PREÇOS DE BOMBA DE INSULINA E SEUS INSUMOS PARA ATENDER ORDEM JUDICIAL;0.0;INCOMPATIVEL;10;0;
1470604900017920266;FUNDACAO HOSPITALAR DE JANAUBA;[Portal de Compras Públicas] - FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA RECARGAS DE CILINDROS DE GÁS MEDICINAL: GÁS OXIGÊNIO, GÁS NITROGÊNIO E GÁS DE AR COMPRIMIDO PARA ATENDER AS NECESSIDADES DA;0.0;INCOMPATIVEL;4;0;
16796575000100202611;MUNICIPIO DE ANTONIO DIAS;Registro de preços para Futura e eventual aquisição de materiais e equipamentos odontológicos, medicamentos, materiais de consumo e materiais permanentes,  conforme requerimento do Departamento de Saú;54.11;MEDIA;365;29;AGUA OXIGENADA 10 VOL 100 ML... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|ALGODÃO HIDRÓFILO DELICATO 500... (52%)|BICARB.SODIO 8,4%  FR  250ML... (52%)
18677591000100202646;MUNICIPIO DE EXTREMA;REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE SUPLEMENTOS ALIMENTARES E FÓRMULAS NUTRICIONAIS PARA ATENDER AS DEMANDAS DAS SECRETARIAS DE SAÚDE, EDUCAÇÃO E ASSISTENCIA SOCIAL DO MUNICÍPIO DE EXTREMA;0.0;INCOMPATIVEL;52;0;
0226769800013120262;MUNICIPIO DE MOSSAMEDES;AQUISIÇÃO DE MEDICAMENTOS;71.89;ALTA;822;310;ACEBROFILINA 10MG/ML XPE AD 12... (81%)|ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (81%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (80%)
02940523000143202610;SECRETARIA DE ESTADO DE ADMINISTRACAO E DESBUROCRATIZACAO;REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL COMPRA DE MEDICAMENTOS 2025OUT04;59.33;MEDIA;51;23;RIVAROXABANA 10MG CX/30 CPR... (79%)|RIVAROXABANA 10MG CX/30 CPR... (52%)|LAMOTRIGINA 100MG CX C/30CPR *... (79%)|LAMOTRIGINA 100MG CX C/30CPR *... (52%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (70%)
0161251100012720263;MUNICIPIO DE SANTO ANDRE;[Portal de Compras Públicas] - AQUISIÇÃO DE MEDICAMENTOS DE FORMA PARCELADA PARA ATENDER AS DEMANDAS DO FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE SANTO ANDRE;79.57;ALTA;138;127;ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACIDO PERACETICO 0,2% 5L... (51%)|ACIDO FOLICO 0,2MG/ML 30ML... (82%)|ALBENDAZOL 4% CX/60 FR 10ML AL... (82%)
271420580001262025794;MUNICIPIO DE VITORIA;REGISTRO DE PREÇOS VISANDO AQUISIÇÃO DE MEDICAMENTOS (AZITROMICINA, LORATADINA, SALBUTAMOL, SULFATO FERROSO E VERAPAMIL).;87.2;ALTA;5;4;AZITROMICINA 500MG C/500 CPRS ... (81%)|LORATADINA 10MG C/12 CPR... (80%)|SALBUTAMOL 0,48 MG/ML 120 ML F... (80%)|SULFATO FERROSO 125MG/ML 30ML... (81%)
2913838500013020263;MUNICIPIO DE PARAIBA DO SUL;Contratação de Empresa  para Locação de  Unidade Móvel Tipo Carreta, com no máximo dez anos de uso, totalmente equipada e adaptada para prestação de serviços de atenção à saúde da mulher, contemplando;57.09;MEDIA;1;1;GLICOSE 25 %  10 ML CX C/200... (52%)
18017400000175202610;MUNICIPIO DE ITACAMBIRA;[Portal de Compras Públicas] - Registro de preços para aquisição de medicamentos de “A a Z”, constantes da Tabela CMED/ANVISA, destinados ao atendimento das demandas da rede municipal de saúde, confor;0.0;INCOMPATIVEL;15;0;
07847379000119202612;MUNICIPIO DE ACOPIARA;SELEÇÃO DE MELHOR PROPOSTA ATRAVÉS DE REGISTRO DE PREÇOS PARA A FUTURA CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS DE EXAMES LABORATORIAIS DIVERSOS, DESTINADOS AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE - SUS,;60.86;MEDIA;125;20;ACIDO FOLICO 0,2MG/ML 30ML... (82%)|ACIDO FOLICO 0,2MG/ML 30ML... (73%)|NALBUFINA 10MG/ML 1ML *(A-2) C... (73%)|CARBO CALCIO 1250MG+VIT.D 400U... (52%)|ACIDO FOLINICO 15MG CX/500 CPR... (72%)
46634291000170202630;MUNICIPIO DE ITAPETININGA;EDITAL DE ABERTURA DE ATA DE REGISTRO DE PREÇO PARA AQUISIÇÃO DE INSUMOS DE MEDICAMEN-TOS CONSTANTE OU NÃO DA LISTA RENAME – SECRETARIA MUNICIPAL DE SAÚDE - COM APLI-CAÇÃO DAS COTAS ABERTAS E RESERVAD;79.64;ALTA;89;72;ALCOOL 70% ETILICO HIDRATADO 1... (72%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (82%)|CLOR.DE POTASSIO 10%  10ML CX ... (82%)|LIDOCAINA 10 % SPRAY 50ML (G)... (82%)|PROMETAZINA 25 MG CX/200 COMP... (82%)
45780103000150202662;MUNICIPIO DE JUNDIAI;MEDICAMENTOS GENÉRICOS - MJ - RP;0.0;INCOMPATIVEL;2;0;
1143607500013620261;FUNDO MUNICIPAL DE SAUDE;[LICITANET] - Sistema de Registro de Preços para futura aquisição parcelada de medicamentos da revista ABC Farma, para atender às demandas do Fundo Municipal de Saúde, do município de Santo Amaro das ;0.0;INCOMPATIVEL;3;0;
18392506000159202611;MUNICIPIO DE ALTO JEQUITIBA;REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS, SUPLEMENTO ALIMENTAR, INSUMOS HOSPITALARES E OUTROS DESTINADOS À SECRETARIA MUNICIPAL DE SAÚDE DE ALTO JEQUITIBÁ/MG, COM A FINALIDA;69.08;MEDIA;23;10;GABAPENTINA 300MG C/300 CAP *(... (52%)|CAPTOPRIL 25MG CX 500 CPR (G)... (82%)|DEXTRANA+HIPROMELOSE 0,1+0,3 M... (82%)|DEXTRANA+HIPROMELOSE 0,1+0,3 M... (82%)|CLOREXIDINA 0,12% ANTISSEPT BU... (52%)
4622784900010120269;MUNICIPIO DE PONGAI;A presente licitação tem por objeto, o registro de preços para a Aquisição de Medicamentos, conforme especificações constantes do Termo de Referência, que integra este Edital como Anexo I.;84.17;ALTA;572;486;ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACIDO PERACETICO 0,2% 5L... (51%)
139370320001602026283;ESTADO DA BAHIA;"Aquisição de material de consumo médico-hospitalar e de insumos de radiodiagnóstico por imagem
(TOALHA, ALGODAO ETC), para compor o sistema de registro de preço.";0.0;INCOMPATIVEL;6;0;
139370320001602026285;ESTADO DA BAHIA;Aquisição de Materiais e Equip. de Uso Hospitalar, Odontológico, Veterinário e de Laboratório (DRENO, de Penrose, EQUIPO, de irrigacao, ETC), para compor o sistema de Registro de Preços.;51.9;MEDIA;7;3;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
452761280001102026266;MUNICIPIO DE ARARAQUARA; SECRETARIA MUNICIPAL DE SAÚDE - REGISTRO DE PREÇO PARA AQUISIÇÃO DE SOLUÇÕES MATERIAIS DE USO DE ENFERMAGEM - LOTE 01 Á 09- COTA PRINCIPAL - LOTE 10 Á 18 - COTA RESERVADA.;59.79;MEDIA;18;8;FRASCO P/NUTRIÇÃO ENT 300ML TA... (57%)|DETERGENTE ENZIMA 4 ENZ 1LT PR... (52%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (74%)|FRASCO P/NUTRIÇÃO ENT 300ML TA... (57%)|FRASCO P/NUTRIÇÃO ENT 300ML TA... (57%)
01612831000187202614;MUNICIPIO DE MATOES DO NORTE;[LICITANET] - Registro de Preços para futuras e eventuais aquisições de Medicamentos da Farmácia Básica, Medicamentos Injetáveis, Insumos Médico-hospitalares, Materiais Laboratoriais, Material Odontol;75.34;ALTA;350;184;ACICLOVIR 200 MG CX/30 CPR (G)... (52%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACIDO PERACETICO 0,2% 5L... (51%)|ACIDO FOLICO 0,2MG/ML 30ML... (72%)|ACIDO FOLICO 0,2MG/ML 30ML... (72%)
1178216200014520261;FUNDO MUNICIPAL DE SAUDE DE PINHEIRO;[LICITANET] - Registro de Preços para futura e eventual contratação de empresa para fornecimento de oxigênio medicinal para tratamento de pacientes em Atendimento as demandas da Secretaria de Saúde do;0.0;INCOMPATIVEL;4;0;
102222970001932025201;MUNICIPIO DE RUROPOLIS;[Portal de Compras Públicas] - REGISTRO DE PREÇO PARA AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE DE ITENS NÃO CONTEPLADOS, CONFORME ESPECIFICAÇÕES CONSTANTES NA PROPOSTA Nº 12352501000125003, VIS;51.9;MEDIA;12;1;TORNEIRA 03 VIAS LUER LOCK... (52%)
07954480000179202525764;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de medicamentos, nas condições estabelecidas neste edital e seus anexos.;79.16;ALTA;4;4;CEFTRIAXONA 1G PO IV F/A CX/10... (72%)|CLINDAMICINA 300 MG CX/ 16 CAP... (82%)|NIMESULIDA 100 MG CX/600 CPR (... (50%)|NIFEDIPINO 10MG C/30 CPR NEOFE... (82%)
07954480000179202525766;ESTADO DO CEARA;O objeto da licitação é a aquisição de material médico hospitalar para realização dos procedimentos no Hospital Geral de Fortaleza/HGF, nas condições estabelecidas neste edital e seus anexos.;0.0;INCOMPATIVEL;8;0;
07954480000179202525771;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de MATERIAL MÉDICO HOSPITALAR, nas condições estabelecidas neste edital e seus anexos.;54.49;MEDIA;4;2;LENCOL C/ELASTICO 2X0,90... (52%)|LENCOL C/ELASTICO 2X0,90... (52%)
07954480000179202525772;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de medicamentos, nas condições estabelecidas neste edital e seus anexos.;77.17;ALTA;6;6;ACIDO FOLICO 0,2MG/ML 30ML... (72%)|CAPTOPRIL 25MG CX 500 CPR (G)... (82%)|CICLOPENTOLATO 10MG/ML 5ML FR... (73%)|PROPRANOLOL 40 MG C/500 CPR  (... (52%)|GABAPENTINA 300MG C/300 CAP *(... (71%)
00394700000108202652;DISTRITO FEDERAL SECRETARIA DE SAUDE;Aquisição regular de medicamentos - Sulfato de Zinco Heptahidratado e outros, em sistema de registro de preços, para atender às necessidades da Secretaria de Saúde – DF, conforme especificações e quan;79.02;ALTA;9;8;SULFATO MAGNESIO 10 % 10ML CX.... (51%)|ESTRIOL 1MG/G BIS 50G C/1 APL ... (77%)|ESTRIOL 1MG/G BIS 50G C/1 APL ... (77%)|ESTRIOL 1MG/G BIS 50G C/1 APL ... (77%)|ESTRIOL 1MG/G BIS 50G C/1 APL ... (77%)
07954480000179202525767;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de medicamentos, nas condições estabelecidas neste edital e seus anexos.;77.94;ALTA;8;7;HIDRALAZINA 20 MG/ML 1ML C/50 ... (50%)|HIDRALAZINA 20 MG/ML 1ML C/50 ... (50%)|METOCLOPRAMIDA 10MG CX/240 AMP... (71%)|METOPROLOL 5MG C/10 AMP 5ML BE... (82%)|NIMESULIDA 100 MG CX/600 CPR (... (82%)
138643770001302026157;FUNDO MUNICIPAL DE SAUDE - FMS;Aquisição De Vacina Pneumocócica (Conjugada);77.16;ALTA;2;2;BUPIVACAINA 0,5%  S/V 20ML TRA... (70%)|BUPIVACAINA 0,5%  S/V 20ML TRA... (70%)
00497560000101202610;SUPERIOR TRIBUNAL MILITAR;Aquisição de vacina influenza trivalente (fragmentada e inativada) - cepas OMS 2026/hemisfério sul.;77.16;ALTA;1;1;BUPIVACAINA 0,5%  S/V 20ML TRA... (70%)
13673314000105202634;MUNICIPIO DE DOM BASILIO;Aquisição de medicamentos;80.64;ALTA;305;275;ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACIDO PERACETICO 0,2% 5L... (51%)
27080605000196202697;SECRETARIA DE ESTADO DA SAUDE;Registro de Preços Bem Consumo - Aquisição de Medicamentos;90.75;ALTA;3;3;CLORPROMAZINA 4% GTS 20ML (C1 ... (82%)|CLORPROMAZINA 4% GTS 20ML (C1 ... (82%)|HALOPERIDOL 1MG CX/200 CPRS *(... (82%)
27080605000196202699;SECRETARIA DE ESTADO DA SAUDE;Registro de Preços Bem Consumo - Aquisição de Medicamentos;90.75;ALTA;1;1;AMOXICILINA 250MG 60ML HOSP C/... (82%)
27080605000196202698;SECRETARIA DE ESTADO DA SAUDE;Registro de Preços Bem Consumo - Aquisição de Medicamentos;0.0;INCOMPATIVEL;1;0;
270806050001962026102;SECRETARIA DE ESTADO DA SAUDE;Registro de Preços Bem Consumo - Aquisição de Medicamentos;57.09;MEDIA;6;6;CLOREXIDINA 2% AQUOSA 30ML... (52%)|CLOREXIDINA 2% AQUOSA 30ML... (52%)|CLOREXIDINA 2% AQUOSA 30ML... (52%)|CLOREXIDINA 2% AQUOSA 30ML... (52%)|CLOREXIDINA 2% AQUOSA 30ML... (52%)
270806050001962026101;SECRETARIA DE ESTADO DA SAUDE;Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial;89.53;ALTA;6;6;CLONAZEPAM 0,5 MG C/480 CPR ZI... (76%)|PREGABALINA 150MG CX/28 CAP (G... (82%)|PREGABALINA 150MG CX/28 CAP (G... (82%)|PREGABALINA 150MG CX/28 CAP (G... (82%)|QUETIAPINA 25 MG *(C-1) C/200 ... (82%)
270806050001962026100;SECRETARIA DE ESTADO DA SAUDE;Registro de Preços Bem Consumo - Aquisição de Medicamentos ;88.0;ALTA;3;2;HIDROCLOROTIAZIDA 25MG C/500 C... (82%)|METOPROLOL 5MG C/10 AMP 5ML BE... (82%)
005099680001482026335;TRIBUNAL SUPERIOR DO TRABALHO;Prestação de serviços de Enfermeiro, Farmacêutico e Técnico de Enfermagem;0.0;INCOMPATIVEL;5;0;
003944290001002026199;COMANDO DA AERONAUTICA;Aquisição de materiais e medicamentos de uso veterinário para a FAYS.;74.09;ALTA;150;83;DICLOF.SODIO 50 MG CX C/20... (73%)|TIAMINA 100MG CX/100 AMP X 1ML... (50%)|NEOMICINA+BACITRACINA 10G BIS... (63%)|BUPIVACAINA 0,5%  S/V 20ML TRA... (70%)|SULFA+TRIMETOPRIMA 400MG+80MG ... (61%)
270806050001962026103;SECRETARIA DE ESTADO DA SAUDE;Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial;80.78;ALTA;10;7;BUDESONIDA 32MCG SPRAY NASAL 1... (82%)|ATORVASTATINA CALCICA 20MG C/3... (82%)|BETAMET+FOSF.BET 3MG+3MG 1ML 2... (58%)|BIMATOPROSTA 0,3MG/ML 3ML FR B... (82%)|DIPIRONA 1GR  CXC/100 AMP.2 ML... (82%)
003945440001852026245;MINISTERIO DA SAUDE;Aquisição de Medicamentos Equivalente Terapêutico. ( PROCESSO: 25410.008213/2025-45 );0.0;INCOMPATIVEL;3;0;
003945440001852026244;MINISTERIO DA SAUDE;Aquisição de Medicamentos - Antibióticos. ( PROCESSO: 25410.007979/2025-11 );84.98;ALTA;23;17;AZITROMICINA 500MG C/500 CPRS ... (76%)|AZITROMICINA 500MG C/500 CPRS ... (76%)|AZITROMICINA 500MG C/500 CPRS ... (76%)|CLINDAMICINA 300 MG CX/ 16 CAP... (82%)|CLINDAMICINA 300 MG CX/ 16 CAP... (82%)
71480560000139202623;SERVICO AUTONOMO DE AGUA E ESGOTO;CONTRATAÇÃO DE PLATAFORMA ON-LINE PARA ATENDIMENTO AUTOMÁTICO VIA WHATSAPP API OFICIAL, IMPLANTAÇÃO E MANUTENÇÃO DE APLICATIVO PARA O SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA, COM LOGIN E SENHA P;57.09;MEDIA;1;1;AAS 100 MG INF C/500 CPR... (52%)
0039445200010320263933;COMANDO DO EXERCITO;Registro de preços para eventual aquisição de gases medicinais (Oxigênio medicinal, Nitrogênio gasoso, Óxido Nitroso e Dióxido de Carbono) de forma parcelada, com cessão de recipientes em regime de co;0.0;INCOMPATIVEL;6;0;
1057202200018020251402;SECRETARIA DE ADMINISTRACAO;Formação de Ata de Registro de Preços Unificada da Saúde para o fornecimento eventual dos Dispositivos Médicos do tipo MMH Grupo: Diversos 12 , conforme especificações e quant itativos previstos no Te;0.0;INCOMPATIVEL;28;0;
12474705000120202640;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE BOTUCATU;Constituição de sistema de registro de preços para aquisição futura de materiais médico-hospitalares (sabão anti-septico), para atender as necessidades da seção técnica de farmácia;57.09;MEDIA;1;1;CLOREXIDINA 2% AQUOSA 30ML... (52%)
005090180001132026317;TRIBUNAL SUPERIOR ELEITORAL;Contratação de serviço de imunização contra a gripe por meio da vacina Influenza Quadrivalente, com cepas definidas pela Organização Mundial de Saúde – OMS, para o ano de 2026;0.0;INCOMPATIVEL;1;0;
079546050001602026149;MUNICIPIO DE FORTALEZA;Constitui objeto da presente licitação, a seleção de empresa para o registro de preços visando aquisições futuras e eventuais de mmh – absorvente pós parto e outros insumos, para atender à demanda da ;58.15;MEDIA;17;3;ABSORVENTE DEFINITY C/ABAS PCT... (71%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
